id,date,country,store,product,num_sold
423,05/01/2010,Norway,Discount Stickers,Kerneler,574
424,05/01/2010,Norway,Discount Stickers,Kerneler Dark Mode,711
425,05/01/2010,Norway,Stickers for Less,Holographic Goose,400
426,05/01/2010,Norway,Stickers for Less,Kaggle,2720
427,05/01/2010,Norway,Stickers for Less,Kaggle Tiers,2323
428,05/01/2010,Norway,Stickers for Less,Kerneler,1246
429,05/01/2010,Norway,Stickers for Less,Kerneler Dark Mode,1488
430,05/01/2010,Norway,Premium Sticker Mart,Holographic Goose,478
431,05/01/2010,Norway,Premium Sticker Mart,Kaggle,3008
432,05/01/2010,Norway,Premium Sticker Mart,Kaggle Tiers,2824
433,05/01/2010,Norway,Premium Sticker Mart,Kerneler,1471
434,05/01/2010,Norway,Premium Sticker Mart,Kerneler Dark Mode,1567
435,05/01/2010,Singapore,Discount Stickers,Holographic Goose,111
436,05/01/2010,Singapore,Discount Stickers,Kaggle,772
437,05/01/2010,Singapore,Discount Stickers,Kaggle Tiers,693
438,05/01/2010,Singapore,Discount Stickers,Kerneler,341
439,05/01/2010,Singapore,Discount Stickers,Kerneler Dark Mode,372
440,05/01/2010,Singapore,Stickers for Less,Holographic Goose,226
441,05/01/2010,Singapore,Stickers for Less,Kaggle,1364
442,05/01/2010,Singapore,Stickers for Less,Kaggle Tiers,1352
443,05/01/2010,Singapore,Stickers for Less,Kerneler,629
444,05/01/2010,Singapore,Stickers for Less,Kerneler Dark Mode,795
445,05/01/2010,Singapore,Premium Sticker Mart,Holographic Goose,264
446,05/01/2010,Singapore,Premium Sticker Mart,Kaggle,1536
447,05/01/2010,Singapore,Premium Sticker Mart,Kaggle Tiers,1410
448,05/01/2010,Singapore,Premium Sticker Mart,Kerneler,770
449,05/01/2010,Singapore,Premium Sticker Mart,Kerneler Dark Mode,962
450,06/01/2010,Canada,Discount Stickers,Holographic Goose,
451,06/01/2010,Canada,Discount Stickers,Kaggle,706
452,06/01/2010,Canada,Discount Stickers,Kaggle Tiers,648
453,06/01/2010,Canada,Discount Stickers,Kerneler,310
454,06/01/2010,Canada,Discount Stickers,Kerneler Dark Mode,350
455,06/01/2010,Canada,Stickers for Less,Holographic Goose,223
456,06/01/2010,Canada,Stickers for Less,Kaggle,1493
457,06/01/2010,Canada,Stickers for Less,Kaggle Tiers,1207
458,06/01/2010,Canada,Stickers for Less,Kerneler,618
459,06/01/2010,Canada,Stickers for Less,Kerneler Dark Mode,762
460,06/01/2010,Canada,Premium Sticker Mart,Holographic Goose,276
461,06/01/2010,Canada,Premium Sticker Mart,Kaggle,1592
462,06/01/2010,Canada,Premium Sticker Mart,Kaggle Tiers,1463
463,06/01/2010,Canada,Premium Sticker Mart,Kerneler,799
464,06/01/2010,Canada,Premium Sticker Mart,Kerneler Dark Mode,829
465,06/01/2010,Finland,Discount Stickers,Holographic Goose,107
466,06/01/2010,Finland,Discount Stickers,Kaggle,657
467,06/01/2010,Finland,Discount Stickers,Kaggle Tiers,592
468,06/01/2010,Finland,Discount Stickers,Kerneler,329
469,06/01/2010,Finland,Discount Stickers,Kerneler Dark Mode,372
470,06/01/2010,Finland,Stickers for Less,Holographic Goose,231
471,06/01/2010,Finland,Stickers for Less,Kaggle,1407
472,06/01/2010,Finland,Stickers for Less,Kaggle Tiers,1196
473,06/01/2010,Finland,Stickers for Less,Kerneler,614
474,06/01/2010,Finland,Stickers for Less,Kerneler Dark Mode,721
475,06/01/2010,Finland,Premium Sticker Mart,Holographic Goose,274
476,06/01/2010,Finland,Premium Sticker Mart,Kaggle,1615
477,06/01/2010,Finland,Premium Sticker Mart,Kaggle Tiers,1473
478,06/01/2010,Finland,Premium Sticker Mart,Kerneler,756
479,06/01/2010,Finland,Premium Sticker Mart,Kerneler Dark Mode,950
480,06/01/2010,Italy,Discount Stickers,Holographic Goose,83
481,06/01/2010,Italy,Discount Stickers,Kaggle,485
482,06/01/2010,Italy,Discount Stickers,Kaggle Tiers,511
483,06/01/2010,Italy,Discount Stickers,Kerneler,253
484,06/01/2010,Italy,Discount Stickers,Kerneler Dark Mode,297
485,06/01/2010,Italy,Stickers for Less,Holographic Goose,165
486,06/01/2010,Italy,Stickers for Less,Kaggle,1094
487,06/01/2010,Italy,Stickers for Less,Kaggle Tiers,1053
488,06/01/2010,Italy,Stickers for Less,Kerneler,459
489,06/01/2010,Italy,Stickers for Less,Kerneler Dark Mode,606
490,06/01/2010,Italy,Premium Sticker Mart,Holographic Goose,204
491,06/01/2010,Italy,Premium Sticker Mart,Kaggle,1131
492,06/01/2010,Italy,Premium Sticker Mart,Kaggle Tiers,1135
493,06/01/2010,Italy,Premium Sticker Mart,Kerneler,570
494,06/01/2010,Italy,Premium Sticker Mart,Kerneler Dark Mode,698
495,06/01/2010,Kenya,Discount Stickers,Holographic Goose,
496,06/01/2010,Kenya,Discount Stickers,Kaggle,13
497,06/01/2010,Kenya,Discount Stickers,Kaggle Tiers,11
498,06/01/2010,Kenya,Discount Stickers,Kerneler,6
499,06/01/2010,Kenya,Discount Stickers,Kerneler Dark Mode,7
500,06/01/2010,Kenya,Stickers for Less,Holographic Goose,
501,06/01/2010,Kenya,Stickers for Less,Kaggle,28
502,06/01/2010,Kenya,Stickers for Less,Kaggle Tiers,25
503,06/01/2010,Kenya,Stickers for Less,Kerneler,11
504,06/01/2010,Kenya,Stickers for Less,Kerneler Dark Mode,14
505,06/01/2010,Kenya,Premium Sticker Mart,Holographic Goose,
506,06/01/2010,Kenya,Premium Sticker Mart,Kaggle,32
507,06/01/2010,Kenya,Premium Sticker Mart,Kaggle Tiers,30
508,06/01/2010,Kenya,Premium Sticker Mart,Kerneler,14
509,06/01/2010,Kenya,Premium Sticker Mart,Kerneler Dark Mode,18
510,06/01/2010,Norway,Discount Stickers,Holographic Goose,205
511,06/01/2010,Norway,Discount Stickers,Kaggle,1131
512,06/01/2010,Norway,Discount Stickers,Kaggle Tiers,1123
513,06/01/2010,Norway,Discount Stickers,Kerneler,563
514,06/01/2010,Norway,Discount Stickers,Kerneler Dark Mode,671
515,06/01/2010,Norway,Stickers for Less,Holographic Goose,411
516,06/01/2010,Norway,Stickers for Less,Kaggle,2430
517,06/01/2010,Norway,Stickers for Less,Kaggle Tiers,2215
518,06/01/2010,Norway,Stickers for Less,Kerneler,1199
519,06/01/2010,Norway,Stickers for Less,Kerneler Dark Mode,1414
520,06/01/2010,Norway,Premium Sticker Mart,Holographic Goose,463
521,06/01/2010,Norway,Premium Sticker Mart,Kaggle,3118
522,06/01/2010,Norway,Premium Sticker Mart,Kaggle Tiers,2733
523,06/01/2010,Norway,Premium Sticker Mart,Kerneler,1254
524,06/01/2010,Norway,Premium Sticker Mart,Kerneler Dark Mode,1718
525,06/01/2010,Singapore,Discount Stickers,Holographic Goose,107
526,06/01/2010,Singapore,Discount Stickers,Kaggle,709
527,06/01/2010,Singapore,Discount Stickers,Kaggle Tiers,658
528,06/01/2010,Singapore,Discount Stickers,Kerneler,302
529,06/01/2010,Singapore,Discount Stickers,Kerneler Dark Mode,367
530,06/01/2010,Singapore,Stickers for Less,Holographic Goose,230
531,06/01/2010,Singapore,Stickers for Less,Kaggle,1514
532,06/01/2010,Singapore,Stickers for Less,Kaggle Tiers,1231
533,06/01/2010,Singapore,Stickers for Less,Kerneler,673
534,06/01/2010,Singapore,Stickers for Less,Kerneler Dark Mode,732
535,06/01/2010,Singapore,Premium Sticker Mart,Holographic Goose,261
536,06/01/2010,Singapore,Premium Sticker Mart,Kaggle,1690
537,06/01/2010,Singapore,Premium Sticker Mart,Kaggle Tiers,1553
538,06/01/2010,Singapore,Premium Sticker Mart,Kerneler,680
539,06/01/2010,Singapore,Premium Sticker Mart,Kerneler Dark Mode,821
540,07/01/2010,Canada,Discount Stickers,Holographic Goose,
541,07/01/2010,Canada,Discount Stickers,Kaggle,750
542,07/01/2010,Canada,Discount Stickers,Kaggle Tiers,580
543,07/01/2010,Canada,Discount Stickers,Kerneler,312
544,07/01/2010,Canada,Discount Stickers,Kerneler Dark Mode,357
545,07/01/2010,Canada,Stickers for Less,Holographic Goose,
546,07/01/2010,Canada,Stickers for Less,Kaggle,1237
547,07/01/2010,Canada,Stickers for Less,Kaggle Tiers,1319
548,07/01/2010,Canada,Stickers for Less,Kerneler,612
549,07/01/2010,Canada,Stickers for Less,Kerneler Dark Mode,653
550,07/01/2010,Canada,Premium Sticker Mart,Holographic Goose,240
551,07/01/2010,Canada,Premium Sticker Mart,Kaggle,1682
552,07/01/2010,Canada,Premium Sticker Mart,Kaggle Tiers,1473
553,07/01/2010,Canada,Premium Sticker Mart,Kerneler,680
554,07/01/2010,Canada,Premium Sticker Mart,Kerneler Dark Mode,911
555,07/01/2010,Finland,Discount Stickers,Holographic Goose,104
556,07/01/2010,Finland,Discount Stickers,Kaggle,695
557,07/01/2010,Finland,Discount Stickers,Kaggle Tiers,571
558,07/01/2010,Finland,Discount Stickers,Kerneler,292
559,07/01/2010,Finland,Discount Stickers,Kerneler Dark Mode,379
560,07/01/2010,Finland,Stickers for Less,Holographic Goose,198
561,07/01/2010,Finland,Stickers for Less,Kaggle,1316
562,07/01/2010,Finland,Stickers for Less,Kaggle Tiers,1143
563,07/01/2010,Finland,Stickers for Less,Kerneler,615
564,07/01/2010,Finland,Stickers for Less,Kerneler Dark Mode,742
565,07/01/2010,Finland,Premium Sticker Mart,Holographic Goose,249
566,07/01/2010,Finland,Premium Sticker Mart,Kaggle,1755
567,07/01/2010,Finland,Premium Sticker Mart,Kaggle Tiers,1251
568,07/01/2010,Finland,Premium Sticker Mart,Kerneler,742
569,07/01/2010,Finland,Premium Sticker Mart,Kerneler Dark Mode,787
570,07/01/2010,Italy,Discount Stickers,Holographic Goose,74
571,07/01/2010,Italy,Discount Stickers,Kaggle,479
572,07/01/2010,Italy,Discount Stickers,Kaggle Tiers,446
573,07/01/2010,Italy,Discount Stickers,Kerneler,223
574,07/01/2010,Italy,Discount Stickers,Kerneler Dark Mode,264
575,07/01/2010,Italy,Stickers for Less,Holographic Goose,163
576,07/01/2010,Italy,Stickers for Less,Kaggle,1027
577,07/01/2010,Italy,Stickers for Less,Kaggle Tiers,916
578,07/01/2010,Italy,Stickers for Less,Kerneler,425
579,07/01/2010,Italy,Stickers for Less,Kerneler Dark Mode,559
580,07/01/2010,Italy,Premium Sticker Mart,Holographic Goose,194
581,07/01/2010,Italy,Premium Sticker Mart,Kaggle,1319
582,07/01/2010,Italy,Premium Sticker Mart,Kaggle Tiers,1060
583,07/01/2010,Italy,Premium Sticker Mart,Kerneler,536
584,07/01/2010,Italy,Premium Sticker Mart,Kerneler Dark Mode,670
585,07/01/2010,Kenya,Discount Stickers,Holographic Goose,
586,07/01/2010,Kenya,Discount Stickers,Kaggle,13
587,07/01/2010,Kenya,Discount Stickers,Kaggle Tiers,11
588,07/01/2010,Kenya,Discount Stickers,Kerneler,6
589,07/01/2010,Kenya,Discount Stickers,Kerneler Dark Mode,7
590,07/01/2010,Kenya,Stickers for Less,Holographic Goose,
591,07/01/2010,Kenya,Stickers for Less,Kaggle,26
592,07/01/2010,Kenya,Stickers for Less,Kaggle Tiers,23
593,07/01/2010,Kenya,Stickers for Less,Kerneler,12
594,07/01/2010,Kenya,Stickers for Less,Kerneler Dark Mode,14
595,07/01/2010,Kenya,Premium Sticker Mart,Holographic Goose,
596,07/01/2010,Kenya,Premium Sticker Mart,Kaggle,29
597,07/01/2010,Kenya,Premium Sticker Mart,Kaggle Tiers,25
598,07/01/2010,Kenya,Premium Sticker Mart,Kerneler,14
599,07/01/2010,Kenya,Premium Sticker Mart,Kerneler Dark Mode,18
600,07/01/2010,Norway,Discount Stickers,Holographic Goose,205
601,07/01/2010,Norway,Discount Stickers,Kaggle,1172
602,07/01/2010,Norway,Discount Stickers,Kaggle Tiers,1125
603,07/01/2010,Norway,Discount Stickers,Kerneler,571
604,07/01/2010,Norway,Discount Stickers,Kerneler Dark Mode,654
605,07/01/2010,Norway,Stickers for Less,Holographic Goose,399
606,07/01/2010,Norway,Stickers for Less,Kaggle,2284
607,07/01/2010,Norway,Stickers for Less,Kaggle Tiers,2240
608,07/01/2010,Norway,Stickers for Less,Kerneler,1189
609,07/01/2010,Norway,Stickers for Less,Kerneler Dark Mode,1430
610,07/01/2010,Norway,Premium Sticker Mart,Holographic Goose,436
611,07/01/2010,Norway,Premium Sticker Mart,Kaggle,2853
612,07/01/2010,Norway,Premium Sticker Mart,Kaggle Tiers,2495
613,07/01/2010,Norway,Premium Sticker Mart,Kerneler,1429
614,07/01/2010,Norway,Premium Sticker Mart,Kerneler Dark Mode,1666
615,07/01/2010,Singapore,Discount Stickers,Holographic Goose,98
616,07/01/2010,Singapore,Discount Stickers,Kaggle,706
617,07/01/2010,Singapore,Discount Stickers,Kaggle Tiers,544
618,07/01/2010,Singapore,Discount Stickers,Kerneler,289
619,07/01/2010,Singapore,Discount Stickers,Kerneler Dark Mode,365
620,07/01/2010,Singapore,Stickers for Less,Holographic Goose,217
621,07/01/2010,Singapore,Stickers for Less,Kaggle,1394
622,07/01/2010,Singapore,Stickers for Less,Kaggle Tiers,1220
623,07/01/2010,Singapore,Stickers for Less,Kerneler,563
624,07/01/2010,Singapore,Stickers for Less,Kerneler Dark Mode,754
625,07/01/2010,Singapore,Premium Sticker Mart,Holographic Goose,260
626,07/01/2010,Singapore,Premium Sticker Mart,Kaggle,1637
627,07/01/2010,Singapore,Premium Sticker Mart,Kaggle Tiers,1408
628,07/01/2010,Singapore,Premium Sticker Mart,Kerneler,743
629,07/01/2010,Singapore,Premium Sticker Mart,Kerneler Dark Mode,811
630,08/01/2010,Canada,Discount Stickers,Holographic Goose,
631,08/01/2010,Canada,Discount Stickers,Kaggle,700
632,08/01/2010,Canada,Discount Stickers,Kaggle Tiers,590
633,08/01/2010,Canada,Discount Stickers,Kerneler,315
634,08/01/2010,Canada,Discount Stickers,Kerneler Dark Mode,354
635,08/01/2010,Canada,Stickers for Less,Holographic Goose,208
636,08/01/2010,Canada,Stickers for Less,Kaggle,1356
637,08/01/2010,Canada,Stickers for Less,Kaggle Tiers,1193
638,08/01/2010,Canada,Stickers for Less,Kerneler,577
639,08/01/2010,Canada,Stickers for Less,Kerneler Dark Mode,789
640,08/01/2010,Canada,Premium Sticker Mart,Holographic Goose,265
641,08/01/2010,Canada,Premium Sticker Mart,Kaggle,1733
642,08/01/2010,Canada,Premium Sticker Mart,Kaggle Tiers,1355
643,08/01/2010,Canada,Premium Sticker Mart,Kerneler,713
644,08/01/2010,Canada,Premium Sticker Mart,Kerneler Dark Mode,924
645,08/01/2010,Finland,Discount Stickers,Holographic Goose,112
646,08/01/2010,Finland,Discount Stickers,Kaggle,711
647,08/01/2010,Finland,Discount Stickers,Kaggle Tiers,629
648,08/01/2010,Finland,Discount Stickers,Kerneler,346
649,08/01/2010,Finland,Discount Stickers,Kerneler Dark Mode,392
650,08/01/2010,Finland,Stickers for Less,Holographic Goose,224
651,08/01/2010,Finland,Stickers for Less,Kaggle,1301
652,08/01/2010,Finland,Stickers for Less,Kaggle Tiers,1365
653,08/01/2010,Finland,Stickers for Less,Kerneler,629
654,08/01/2010,Finland,Stickers for Less,Kerneler Dark Mode,762
655,08/01/2010,Finland,Premium Sticker Mart,Holographic Goose,252
656,08/01/2010,Finland,Premium Sticker Mart,Kaggle,1702
657,08/01/2010,Finland,Premium Sticker Mart,Kaggle Tiers,1396
658,08/01/2010,Finland,Premium Sticker Mart,Kerneler,730
659,08/01/2010,Finland,Premium Sticker Mart,Kerneler Dark Mode,916
660,08/01/2010,Italy,Discount Stickers,Holographic Goose,87
661,08/01/2010,Italy,Discount Stickers,Kaggle,542
662,08/01/2010,Italy,Discount Stickers,Kaggle Tiers,475
663,08/01/2010,Italy,Discount Stickers,Kerneler,230
664,08/01/2010,Italy,Discount Stickers,Kerneler Dark Mode,304
665,08/01/2010,Italy,Stickers for Less,Holographic Goose,171
666,08/01/2010,Italy,Stickers for Less,Kaggle,1067
667,08/01/2010,Italy,Stickers for Less,Kaggle Tiers,997
668,08/01/2010,Italy,Stickers for Less,Kerneler,458
669,08/01/2010,Italy,Stickers for Less,Kerneler Dark Mode,644
670,08/01/2010,Italy,Premium Sticker Mart,Holographic Goose,200
671,08/01/2010,Italy,Premium Sticker Mart,Kaggle,1327
672,08/01/2010,Italy,Premium Sticker Mart,Kaggle Tiers,1134
673,08/01/2010,Italy,Premium Sticker Mart,Kerneler,621
674,08/01/2010,Italy,Premium Sticker Mart,Kerneler Dark Mode,748
675,08/01/2010,Kenya,Discount Stickers,Holographic Goose,
676,08/01/2010,Kenya,Discount Stickers,Kaggle,14
677,08/01/2010,Kenya,Discount Stickers,Kaggle Tiers,11
678,08/01/2010,Kenya,Discount Stickers,Kerneler,6
679,08/01/2010,Kenya,Discount Stickers,Kerneler Dark Mode,7
680,08/01/2010,Kenya,Stickers for Less,Holographic Goose,
681,08/01/2010,Kenya,Stickers for Less,Kaggle,28
682,08/01/2010,Kenya,Stickers for Less,Kaggle Tiers,24
683,08/01/2010,Kenya,Stickers for Less,Kerneler,12
684,08/01/2010,Kenya,Stickers for Less,Kerneler Dark Mode,14
685,08/01/2010,Kenya,Premium Sticker Mart,Holographic Goose,5
686,08/01/2010,Kenya,Premium Sticker Mart,Kaggle,32
687,08/01/2010,Kenya,Premium Sticker Mart,Kaggle Tiers,30
688,08/01/2010,Kenya,Premium Sticker Mart,Kerneler,13
689,08/01/2010,Kenya,Premium Sticker Mart,Kerneler Dark Mode,18
690,08/01/2010,Norway,Discount Stickers,Holographic Goose,200
691,08/01/2010,Norway,Discount Stickers,Kaggle,1275
692,08/01/2010,Norway,Discount Stickers,Kaggle Tiers,1148
693,08/01/2010,Norway,Discount Stickers,Kerneler,550
694,08/01/2010,Norway,Discount Stickers,Kerneler Dark Mode,596
695,08/01/2010,Norway,Stickers for Less,Holographic Goose,422
696,08/01/2010,Norway,Stickers for Less,Kaggle,2424
697,08/01/2010,Norway,Stickers for Less,Kaggle Tiers,2300
698,08/01/2010,Norway,Stickers for Less,Kerneler,1037
699,08/01/2010,Norway,Stickers for Less,Kerneler Dark Mode,1304
700,08/01/2010,Norway,Premium Sticker Mart,Holographic Goose,482
701,08/01/2010,Norway,Premium Sticker Mart,Kaggle,2966
702,08/01/2010,Norway,Premium Sticker Mart,Kaggle Tiers,2812
703,08/01/2010,Norway,Premium Sticker Mart,Kerneler,1455
704,08/01/2010,Norway,Premium Sticker Mart,Kerneler Dark Mode,1589
705,08/01/2010,Singapore,Discount Stickers,Holographic Goose,117
706,08/01/2010,Singapore,Discount Stickers,Kaggle,600
707,08/01/2010,Singapore,Discount Stickers,Kaggle Tiers,601
708,08/01/2010,Singapore,Discount Stickers,Kerneler,292
709,08/01/2010,Singapore,Discount Stickers,Kerneler Dark Mode,372
710,08/01/2010,Singapore,Stickers for Less,Holographic Goose,217
711,08/01/2010,Singapore,Stickers for Less,Kaggle,1299
712,08/01/2010,Singapore,Stickers for Less,Kaggle Tiers,1268
713,08/01/2010,Singapore,Stickers for Less,Kerneler,602
714,08/01/2010,Singapore,Stickers for Less,Kerneler Dark Mode,773
715,08/01/2010,Singapore,Premium Sticker Mart,Holographic Goose,257
716,08/01/2010,Singapore,Premium Sticker Mart,Kaggle,1610
717,08/01/2010,Singapore,Premium Sticker Mart,Kaggle Tiers,1520
718,08/01/2010,Singapore,Premium Sticker Mart,Kerneler,712
719,08/01/2010,Singapore,Premium Sticker Mart,Kerneler Dark Mode,891
720,09/01/2010,Canada,Discount Stickers,Holographic Goose,
721,09/01/2010,Canada,Discount Stickers,Kaggle,705
722,09/01/2010,Canada,Discount Stickers,Kaggle Tiers,604
723,09/01/2010,Canada,Discount Stickers,Kerneler,307
724,09/01/2010,Canada,Discount Stickers,Kerneler Dark Mode,365
725,09/01/2010,Canada,Stickers for Less,Holographic Goose,221
726,09/01/2010,Canada,Stickers for Less,Kaggle,1577
727,09/01/2010,Canada,Stickers for Less,Kaggle Tiers,1183
728,09/01/2010,Canada,Stickers for Less,Kerneler,612
729,09/01/2010,Canada,Stickers for Less,Kerneler Dark Mode,783
730,09/01/2010,Canada,Premium Sticker Mart,Holographic Goose,274
731,09/01/2010,Canada,Premium Sticker Mart,Kaggle,1679
732,09/01/2010,Canada,Premium Sticker Mart,Kaggle Tiers,1402
733,09/01/2010,Canada,Premium Sticker Mart,Kerneler,793
734,09/01/2010,Canada,Premium Sticker Mart,Kerneler Dark Mode,918
735,09/01/2010,Finland,Discount Stickers,Holographic Goose,126
736,09/01/2010,Finland,Discount Stickers,Kaggle,729
737,09/01/2010,Finland,Discount Stickers,Kaggle Tiers,648
738,09/01/2010,Finland,Discount Stickers,Kerneler,320
739,09/01/2010,Finland,Discount Stickers,Kerneler Dark Mode,408
740,09/01/2010,Finland,Stickers for Less,Holographic Goose,223
741,09/01/2010,Finland,Stickers for Less,Kaggle,1537
742,09/01/2010,Finland,Stickers for Less,Kaggle Tiers,1309
743,09/01/2010,Finland,Stickers for Less,Kerneler,735
744,09/01/2010,Finland,Stickers for Less,Kerneler Dark Mode,764
745,09/01/2010,Finland,Premium Sticker Mart,Holographic Goose,282
746,09/01/2010,Finland,Premium Sticker Mart,Kaggle,1756
747,09/01/2010,Finland,Premium Sticker Mart,Kaggle Tiers,1398
748,09/01/2010,Finland,Premium Sticker Mart,Kerneler,778
749,09/01/2010,Finland,Premium Sticker Mart,Kerneler Dark Mode,956
750,09/01/2010,Italy,Discount Stickers,Holographic Goose,81
751,09/01/2010,Italy,Discount Stickers,Kaggle,620
752,09/01/2010,Italy,Discount Stickers,Kaggle Tiers,460
753,09/01/2010,Italy,Discount Stickers,Kerneler,240
754,09/01/2010,Italy,Discount Stickers,Kerneler Dark Mode,313
755,09/01/2010,Italy,Stickers for Less,Holographic Goose,184
756,09/01/2010,Italy,Stickers for Less,Kaggle,1115
